"shutdown_id";"comment"
2291;Ульяновск г, Станкостроителей ул, д. 8, 10, 14, 12 Ульяновск г, Ефремова ул, д. 37
2292;Ульяновск г, Станкостроителей ул, д. 10, 8, 12, 14 Ульяновск г, Ефремова ул, д. 0, 37
2293;Варейкиса 17-  из п/з Д-100. Без хвс Варейкиса 17(шк. ), 21
2294;Сп.Ст. Разина 17- из в/к . Без хвс пер. Новый 1-16, пер. Кузнецова 5-18, Сп. Халтурина  2-32, Сп. Ст. Разина 31,33
2295;Ульяновск г, Фруктовая ул, д. 7А Ульяновск г, Промышленная ул, д. 0, 0/ул.Рябикова , 54В, 55, 55/промыш. рынок Ульяновск г, Рябикова ул, д. 0/ул.Кузоватовская, 21/Б, 21/поворот на АЗС, 21а, 21стр.1, 25, 25А, 27, 27/А, 27а, 31, 35 Ульяновск г, Кузоватовская ул, д. 11, 11кв. 52, 13, 15, 9, 9юго-восточнее Ульяновск г, Витебская ул, д. 12
2296;Ульяновск г, Терешковой ул, д. 10, 12, 14, 6, 6а, 8 Ульяновск г, Полбина ул, д. 22, 37, 39, 41, 43, 45А, 47, 49, 51 Ульяновск г, Октябрьская ул, д. 0, 0/ул.Полбина, 28, 30, 30А, 30Б, 32, 32А, 34, 34А, 36, 38, 38А, 40, 42, 51
2297;пер. Каравко 10  утечка из-под земли д=100, без ХВС пер. Каравко 4-10, Л. Шевцовой 67, пер. Комиссара Иванова .
2298;Терешковой 6 утечка из-под земли д=100, без ХВС Терешковой  2, 4, 6, 6б, Московское шоссе 61а, 63, 65.
2299;Бакинская/Циолковского замена задвижки д=100, без ХВС О. Кошевого 88-120, Циолковского 28-46.
2300;Орловская 37 замена узла д=80, без ХВС Орловская 33-37, Невского 40, 42.
2301;Отрадная 9 утечка из колодца д=150, без ХВС Отрадная 5, 7, 9 к. 1-3.
2302;З. Космодемьянской 9 утечка из-под земли д=300, без ХВС  З. Космодемьянской 1-37, Баумана 50-60, Пархоменко 40-56, 2 пер. Маяковского 1-18.
2303;Ульяновск г, Северный Венец ул, д. 0, 10, 12, 14, 16, 2, 20, 22, 28, 30, 315/а  участок, 4, 6, 8 Ульяновск г, Симбирская ул, д. 42, 44 Ульяновск г, Тимирязева ул, д. 17, 42, 47 Ульяновск г, Розы Люксембург ул, д. 19, 21, 23 Ульяновск г, Радищева ул, д. 0, 136, 138, 144, 144А, 148А, 152, 156, 156/40, 156/напротив жил.дома, 15640, 158, 158А, 160, 162, 164, 166, 168А, 172, 174 Ульяновск г, Бакинская ул, д. 43/44, 44, 44(цокольный этаж), 50 Ульяновск г, Докучаева ул, д. 24, 24/176, 26, 28 Ульяновск г, Тимирязева 1-й пер, д. 5557 Ульяновск г, Золотая осень тер. СНТ снт, д. 313уч.
2304;Ульяновск г, Урицкого ул, д. 0, 100, 27, 29А, 29А строение 1, 29Б, 29В, 29Г, 31, 31А, 31Б, 33, 35, 35А, 37, 43, 92, 98 Ульяновск г, Минаева ул, д. 46
2305;"из п/з Д=100, без ХВС Шолмова 1,3,5,7;Фруктовая 1,3; Промышленная 84 к2"
2306;Ульяновск г, Маршала Устинова пр-кт, д. 0 Ульяновск г, Врача Сурова пр-кт, д. 37, 20А, 20, 20под.7, 24под.1, 16, 24под.2, 26, 24/1 этаж, 1 подъезд, 22, стр.1, 0, 22, 22под.7, 22стр.3, 24, 41 Ульяновск г, Академика Филатова пр-кт, д. 15под.7, 15, 15А, 15под.4, 13, 15/подъезд №7, 19, 6 Ульяновск г, Авиастроителей пр-кт, д. 4, 10, 0, 1а, 6 Ульяновск г, Сурова ул, д. 37 Ульяновск г, Минаева ул, д. 46Ульяновск г, Академика Филатова пр-кт, д. 15под.7, 15, 13, 50, 19/подъезд 1, 6, 15/подъезд №7, 19, 15под.4, 13А Ульяновск г, Врача Сурова пр-кт, д. 24/1 этаж, 1 подъезд, 22, стр.1, 20под.7, 24под.1, 0, 22, 22под.7, 22стр.3, 24, 41, 26, 16, 24под.2, 20, 37 Ульяновск г, Сурова ул, д. 37, 0
2308;Ульяновск г, Федерации ул, д. 95, 56, 60, 101, 103, 52, 0, 66, 85 Ульяновск г, Лесная ул, д. 52 Ульяновск г, Орлова ул, д. 41, 29, 20, 28, 22 Ульяновск г, Красноармейская ул, д. 51
2309;Ульяновск г, Рейна ул, д. 26, 32, 0, 38, 19, 30, 22, 28, 12, 16, 9, 34, 15, 18, 29, 17, 14, 24, 11, 23, 13, 36, 20, 31, 10, 21, 40, 33 Ульяновск г, Скринского ул, д. 33, 30, 31, 6, 26, 18, 7, 17, 21, 22, 1, 32, 13, 25, 23, 27, 5, 16, 29, 4, 11, 19, 14, 20, 12, 24, 8, 28, 2 Ульяновск г, Бакинская ул, д. 9, 8, 1, 10, 24, 11, 31, 2, 5, 15, 6, 20, 27, 14, 29, 19, 25, 3, 13, 35, 26, 4, 21, 23, 33, 22, 17, 16, 18, 28 Ульяновск г, Кобозева ул, д. 74, 76 Ульяновск г, Симбирская ул, д. 35, 37, 39, 33, 32, 29, 31
2310;Л.Толстого 20 - из п/з Д-150. Без хвс Л.Толстого 20, К.Либкнехта 3,5,7
2311;Урицкого 35- из в/к Д-150. Без хвс Урицкого 35-45, 96а-102
2312;Урицкого 35- из в/к Д-150. Без хвс Урицкого 35-45, 96а-102
2313;Ульяновск г, Полбина проезд, д. 24
2314;Ульяновск г, Федерации ул, д. 21, 25
2315;Ульяновск г, Федерации ул, д. 22, 9, 25, 29, 26, 13, 12, 28, 8, 7, 19, 15, 6, 14, 21, 4
2316;Мостостроителей 37 утечка из-под земли д=100, без ХВС Мостостроителей 1-83.
2317;"12 сентября 108 закрытие по письму для ЖЭУ, без ХВС 12 сентября 108 (2, 3 подъезд)."
2318;Гончарова 30 закрыли по письму.
2319;Рябикова 48 утечка из-под земли д=100, без ХВС Рябикова 48.
2320;Гафурова 28 замена узла д=300, без ХВС Нариманова 76-84, Гафурова 11, 11а,  13 (дет. сад), 15, 22-38, Архангельского 3-28.
2321;Ульяновск г, Фруктовая ул, д. 1, 4, 5/1пер.Брянский, 50, 9, 6, 3 Ульяновск г, Промышленная ул, д. 69/кв.130, 0/с-з перес. с Невс., 2, 65, 79/А, 76, 79, 0 южнее дома №79, 78, 0/с-з пер. с Невск., 63, 59а, 54, 74, 81, 74А, 81, южнее ж/д №81, 84, 85, 20, 66, 91, 77, 85/пер. с ул.Шолмова , 73, 75А, 79А, 83, 0, 69, 83А, 67, 61, 67А, 75, 85/пер-к с ул.Шолмова , 69/ 97Б, 76А, 80, 0, сев.-вост.д.84, 63(ю-з), 73А, 87, 89, 70, 55/промыш. рынок, 79а /южнее, 71, 66бывш кв.№24 Ульяновск г, Брянский 2-й пер, д. 20, 36, 40, 18, 23, 10, 16, 17, 19, 26-28, 35, 45, 7, 5, 6севернее , 12, 9, 11, 14, 15, 13, 29, 8, 27, 24, 31, 38, 43, 22, 39, 47, 29/А, 33, 41, 37, 49, 33/А, 25, 21, 6 Ульяновск г, Брянский 1-й пер, д. 10, 26, 27, 34, 21, 46, 11, 33, 42, 14, 41, 8, 29, 37, 44, 48, 12, 38, 30, 32/А, 20, 36, 39, 13, 50, 31, 22, 39/А, 16, 17, 19, 35, 23, 0, 24, 25, 28, 15, 18, 32, 9 Ульяновск г, Витебская ул, д. 25, 10 участок по ГП, 7, 9, 27, 21, 15, 1уч, 3/А, 0/уч.№7, 19, 13, 29, 39, 11, 33, 12, 31, 5 уч. по
2322;Белинского 28 утечка из колодца д=150, без ХВС Немировича-Данченко 24-68, 33-77, Белинского 20-30, Глинки 72-90.
2323;с. Кувшиновка Свободы 2 утечка из-под земли д=100, без ХВС с. Кувшиновка.
2324;Заводской 22 утечка из колодца д=100, без ХВС Заводской 22, 26.
2325;из п/з Д=100, без ХВС 1 пер. Сельский,Беляева, Неверова-45 ч/д
2326;"из п/з Д=400 Без ХВС Промышленная 38,40,42; Рябикова 22,22б,24"
2327;"из п/з Д=300, без ХВС 1,2 пер. Народный ; Самарская 18,18а( д/сад); Рябикова 63-73(неч.)"
2328;из п/з Д-300. На пониж. давл. Радищева 173-179
2329;из п/з Д-300.На пониж. давл. : Радищева 173-179, Докучаева 16-24
2330;Ленина 48- утечка из п/з Д-100. Без хвс Ленина 2-52,1-21, Наб. р. Свияга
2331;из п/з Д -150 Без хвс  пр.Гая 61,63,65. Варейкиса 4 (2 п.)
2332;Аверьянова 2 утечка из-под земли д=600,  без ХВС Варейкиса 26а ЦТП-1.
2333;Одесская /Деева ремонт узла д=100, без ХВС Одесская 1, 1 к.1, 1 к.2.
2334;К. Маркса 69 утечка из-под земли д=100, без ХВС К. Маркса 63-127, Новосвияжский Пригород.
2335;из п/з Д=100, без ХВС Пушкарева 44,44а
2336;из п/з Д=50  без ХВС ул. Панферова, 9 Мая -50 ч/д
2337;из п/з Д=100, без ХВС Федерации 136
2338;из в/к Д=150мм.без воды ул Ленина 1-35
2339;"Ульяновск г, Горького пл, д. 11, 4, 9 Ульяновск г, Западный б-р, д. 0, 8/18, 18б, 16, 6/13, 1, 12, 18А, 24, 28, 6, 20, 22а, 4, 18, 16А, 26, 20Б, 8, 20А, 22 Ульяновск г, Автозаводская ул, д. 55, 10, 2А, 31, 336, 1корпус2, 29А, 33/6, 129, 9, 20А/12, 15А, 53, 8, 11, 41, 5Б, 27, 25, 33, 223, 3, 35, 53А, 6, 2, 37, 39, 7, 0, 15, 13, 4, 51, 8А, 11А, 23, 43, 29, 37А, 17, 1911, 23А Ульяновск г, Московское ш, д. 84, 21, 55а, 0/ДК ""Планета"" , 12Б, 0, 19, 78Б, 19А, 31, 51а, 57 Ульяновск г, Полбина ул, д. 7, 16, 1, 21А, 12, 10, 2, 21, 4, 3, 25, 0, 14 Ульяновск г, Октябрьский пер, д. 15А, 13 Ульяновск г, Достоевского ул, д. 24, 13, 17, 18, 13А, 19, 22, 7, 15, 20 Ульяновск г, 50-летия ВЛКСМ пр-кт, д. 17А, 15А, 13, 0, 15Б, 15, 11, 9А, 7, 14КВ.23,22,42, 8А Ульяновск г, Лихачева ул, д. 12, 2А, 5, 2, 2Б, 7, 10, 4А, 9 Ульяновск г, Октябрьская ул, д. 18, 0- ул.Автозаводская, 14, 16, 15, 18А, 0 Ульяновск г, Максима Горького 1-й пер, д. 4, 11А Ульяновск г,   , д. 0 Ульяновск г, Караганова проезд, д. 4, 1А, 2"
2340;Ульяновск г, Скринского ул, д. 22, 7, 21, 11, 12, 16, 17, 30, 26, 27, 29, 14, 18, 21/А, 23, 24, 28, 31, 25, 33, 4, 19, 2, 13, 5, 8, 6, 20, 32, 1 Ульяновск г, Тимирязева ул, д. 30/А, 28, 22, 13, 29, 4, 16, 17, 15, 18, 3/1, 5, 26, 20, 37, 11, 6А, 17/18, 31, 9, 14, 23, 27, 25, 7, 0, 36, 42, 19, 21, 31/13, 32 Ульяновск г, Бакинская ул, д. 14, 10, 40/Тимирязева 40, 16, 1а, 24, 3, 11, 41, 1, 27, 31, 33, 2, 20, 26, 29, 9, 17, 21, 28, 35, 15, 18, 23, 6, 47, 5, 19, 38, 8, 13, 4, 25, 8/А, 22 Ульяновск г, Гафурова ул, д. 5, 14, 18, 5А, 30/1, 11А, 16, 13, 3, 32, 9, 15, 11 Ульяновск г, Пархоменко 2-й пер, д. 17/Б, 33, 29, 40, 50 А, 36, 21, 38, 30, 32, 19, 34, 50, 27, 44, 46, 48, 23, 26, 25, 28, 24, 42 Ульяновск г, Баумана 1-й пер, д. 70, 59, 66, 67, 60, 68, 61, 57, 63, 58, 62, 64, 65, 69 Ульяновск г, Ватутина 1-й пер, д. 67, 64, 65, 66 Ульяновск г, Казанский 1-й пер, д. 3, 34, 0к/н, 15, 7, 10А, 31, 33, 8, 14, 9, 27, 312 кад. №, 26, 20, 22, 5, 40, 6, 11, 13, 29, 18, 32, 2/А, 38, 42, 24, 36, 8а, 12,
2341;Ульяновск г, Федерации пер, д. 34, 37, 39/А, 41, 41/А, 41/Б, 42Б, 45, 47, 47/А, 51 Ульяновск г, Федерации ул, д. 126А, 134, 136, 138, 140, 148, 150 Ульяновск г, Симбирская ул, д. 36, 38 Ульяновск г, Средний Венец ул, д. 21А Ульяновск г, Тимирязева ул, д. 42А Ульяновск г, Минаева ул, д. 46 Ульяновск г, Новгородская ул, д. 12А, 13, 23, 8 Ульяновск г, Розы Люксембург ул, д. 0, 1, 1/А, 11А, 12, 12А, 13, 14, 15, 18, 1А, 1с вост гараж, 20, 3, 5А, 6, 8, 9 Ульяновск г, Радищева ул, д. 153, 155, 157, 159, 161, 163 Ульяновск г, Кобозева пер, д. 1, 10, 11, 13, 14, 14/А, 16, 2, 2/А, 20, 24, 26, 26/А, 3, 3/А, 30, 34, 36, 38, 4, 40, 44, 5, 7, 7/а, 7/б, 9 Ульяновск г, Бакинская ул, д. 32
2342;из п\з  Д-400.Бех хвс Рябикова 22,24,26( магазин ),32,40,  Промышленная 30,32
2343;Рябикова 69- ремонт в-да Д-100. Без хвс Рябикова 63-83, Самарская 18а (д/с № 214)
2344;из п\з д-200. Без хвс Созидателей 13 ( Авиац. колледж)
2345;Ефремова 49 закрыли по письму.
2346;Ульяновск г, Пушкарева ул, д. 70, 0, 64 Ульяновск г, Артема ул, д. 28, 26, 30
2347;Ульяновск г, Западный Пригород 2-я ул, д. 24, 72, 8, 123, 127, 16, 6, 14, 30, 125, 20, 17, 26, 10, 27, 12, 9, 2, 25, 1, 18, 26/А, 15, 23, 79, 27/А Ульяновск г, Чапаева ул, д. 28, 48, 35, 52, 9, 29, 6, 11, 33, 10, 26, 27, 14, 32, 54, 16, 17, 3, 34, 38, 4, 31, 22, 46, 25, 42, 1, 18, 23, 15, 30, 24, 44, 7, 21, 13, 36, 37, 8, 20, 5 Ульяновск г, Новосвияжский Пригород ул, д. 15, 18, 87, 91, 93, 19, 99, 17, 13, 29, 77, 64, 68, 11/А, 27, 33, 85, 95, 101, 76, 89, 23, 75, 31, 97 Ульяновск г, Некрасова ул, д. 118, 122, 16, 70, 5, 58, 104, 112, 116, 69, 20, 3, 103, 54, 73, 106, 22, 36, 37, 52, 95, 33, 4, 64, 65, 90, 13, 29, 77, 86, 1, 108, 81, 30/1, 48, 53, 62, 79, 82, 95/А, 102, 37/а, 39, 59, 6, 94, 98, 66, 10, 26, 27, 45, 50, 89, 91, 101, 14, 23, 42, 75, 78, 93, 41, 80, 83, 96, 97, 15, 32, 56, 75/А, 49, 51, 68, 7к.1, 85, 110, 46, 47, 105, 17, 21, 34, 38, 76/13, 99, 12, 31, 114, 120, 40, 57, 71, 9, 100, 24, 25, 28, 55, 7, 92, 11, 18, 61, 74 Ульяновск г, Новикова пер, д. 11, 50, 30, 26, 42, 16, 1
2348;Ульяновск г, Сергея Тюленина пер, д. 18, 7, 13, 4, 19, 3, 6, 17, 12, 1, 15, 16, 21, 14, 5 Ульяновск г, Фурманова ул, д. 15, 27, 29, 9, 17, 35, 6, 39/58, 4, 33, 19, 7, 21, 31, 5, 23, 0, 3 Ульяновск г, Северный Венец ул, д. 16, 2, 18, 315/а  участок, 8, 12, 10, 22, 6, 0, 14, 20, 4, 28, 30 Ульяновск г, Мичурина пер, д. 11, 13, 8, 4, 16, 3, 17, 6, 10, 12, 2/62, 14, 18, 20, 15, 19, 9, 5, 7 Ульяновск г, Мичурина ул, д. 17, 19, 46, 47, 18, 32, 56, 35, 38, 14, 6/17, 36, 26, 27, 8, 10, 29, 41, 15, 50, 58, 3, 52, 4, 13, 22, 48, 14А, 25, 42, 30, 43, 24, 28, 12, 31, 34, 44, 45, 60, 33 Ульяновск г, Олега Кошевого ул, д. 37, 57, 21, 34, 35, 60, 34а, 38, 50, 62, 39, 19, 33, 54, 23, 32, 64, 15, 49, 51, 25, 55, 28, 63/21, 0, 20, 42, 52, 53, 23/28, 25/21, 26, 22, 25а, 61, 56, 30, 46, 44, 48 Ульяновск г, Радищева ул, д. 156/напротив жил.дома, 144, 156/40, 15640, 174, 0, 158А, 160, 160западнее, 172, 158, 136, 156, 162, 152, 177, 138, 179, 181, 164, 170, 160(севернее), 166, 148А, 168А, 144А
2349;из в/к Д=300, без ХВС Кузоватовская 12
2350;из п/з Д=250, без ХВС пос. УКСМ
2351;прокладка в/сет. Д=100, без ХВС пр. Заводской 22,26
2352;Ульяновск г, Фрунзе пер, д. 10, 4, 12/24, 9, 5, 11, 8, 7, 10/А, 6 Ульяновск г, Крымова ул, д. 69А, 61А, 61к. А, 61/А, 69Б, 63, 63,1, 63/4, 61Б, 63корп. 2, 67, 69, 57, 65, 63/3, 63А, 0, 63/2 Ульяновск г, Карла Маркса ул, д. 11, 31/10, 39/а, 46, 26А, 14, 12, 13А, 31, 501, 16.1, 17, 50, 21/23, 44, 23, 32, 50/1, 16,1, 22, 42, 27, разбив,черт, м64, 2123, 10, 26, 39/126, 40, 20, 26/16, 0, 48, 52а, 18, 21кв.23, 22\31, 41, 50А, 28/А, 39, 16, 21, 22/31, 23А, 24/12, 38, 52 Ульяновск г, Робеспьера пер, д. 2/79, 19, 9, 2/ 79, 19кв.31, 0 Ульяновск г, Фрунзе ул, д. 24, 5, 7, 18, 30, 42, 10, 50, 8, 47, 26, 19, 21, 30 А, 46, 36, 43, 6, 3, 15, 41А, 48, 1, 39, 40, 9, 35, 38, 41, 11, 4, 16, 17, 34, 25, 28/А, 13, 22, 26/А, 37, 14, 23, 10/А, 12, 16/А, 34А, 44, 45 Ульяновск г, Энгельса ул, д. 48, 60А, 19, 40, 34, 38, 21, 56, 42, 46, 17, 36, 44, 50, 58/А. Блаженного, 15, 23 Ульяновск г, Марата ул, д. 10, 10(остановка), 6, 15, 8Б, 14, 39, 43, 33, 8, 0/Дамба, 29, разб.чертеж м61, 0, 35, 25, 37, 8А, 27, 41, 25/
2353;Гагарина 60б- утечка из в/к Д-32. Без хвс Гагарина,Ключевая-ч/д
2354;Ефремова 149- из п/з Д-300. Без хвс Ефремова 151,153
2355;Ульяновск г, Портовая ул, д. 0 Ульяновск г, Сенгилеевская ул, д. 10, 11, 12, 13, 14, 15, 15/А, 16, 17, 18, 19, 2, 20, 22, 23, 24, 25, 26, 26/А, 27, 3, 31, 33, 35, 37, 4, 5, 6, 7, 8, 9 Ульяновск г, Сенгилеевский пер, д. 1, 11, 13, 15, 2, 3, 4, 5, 7, 9 Ульяновск г, Тургенева пер, д. 9 Ульяновск г, Нагорная ул, д. 15, 17 Ульяновск г, Карсунская ул, д. 0, 0ГСК Волга, 10, 8 Ульяновск г, Кирова ул, д. 0, 103, 103а, 105, 107, 109, 111, 111А, 113, 117, 119, 121, 123, 125, 30, 40, 50, 52, 75/24, 77, 83, 85, 87, 89, 91, 91/нерег.пешех.перех. , 93, 95, 99 Ульяновск г, Локомотивная ул, д. 10ЛОкомотивная 16, 12, 14, 16, 4, 4А, 6, 6Б, 6В, 8 Ульяновск г, Аношина пер, д. 1, 10, 10В, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 20, 20/30, 20/А, 21, 23, 25, 27, 27уч, 29, 3, 30, 4, 5, 6, 8, 9 Ульяновск г, Железнодорожная ул, д. 0, 45 Ульяновск г, Карамзинская ул, д. 23 Ульяновск г, Кирова 3-й пер, д. 1, 10, 12, 2, 3, 4, 5, 6, 7, 8, 9
2356;Ульяновск г, Чернышевского ул, д. 39, 19, 3, 38, 30, 54, 1, 28/А, 28, 62, 7, 10, 29, 2а, 4, 40, 23, 58, 25, 44, 26, 48/А, 41, 31, 20, 47, 51, 21, 35, 16, 45, 43, 52, 33, 8, 22, 6, 36, 42, 17, 48, 5, 60, 49 Ульяновск г, Суворова пер, д. 15, 23/А, 3, 13, 21, 13/А, 6, 7, 10, 1, 23, 12, 8, 5 Ульяновск г, Транспортная ул, д. 118, 35, 72, 104, 79, 80, 108, 93, 62, 76, 27, 86/А, 91, 20, 3/А, 56, 57, 59, 71, 25, 58, 112, 116, 29, 45, 50, 62/А, 69, 73/А, 77, 89, 14, 32, 95, 22, 37, 74/А, 86, 94, 100, 17, 28, 55, 92, 102, 106, 67, 87, 98, 33, 44/3, 46, 49, 51, 64, 85, 90, 48, 60, 101, 42, 61, 65а, 74, 75, 23, 30, 78, 110, 65, 68, 84, 88, 3, 36, 39, 43, 52, 53/А, 19, 34, 63, 83, 96, 99, 103, 45Б, 54, 73, 103/А, 16, 21, 38, 41, 70, 97, 114, 120, 15, 40, 9, 31, 44, 53, 82 Ульяновск г, Тургенева ул, д. 1, 29, 37, 19, 2, 35, 25, 13, 7, 13А, 14, 18, 16, 17, 21, 31/А, 5, 39, 6, 24, 8, 11, 4, 33, 3, 31, 12, 15, 23, 10 Ульяновск г, Южная ул, д. 104, 94, 137, 27, 96, 111, 127, 130, 139, 102, 123, 135, 141
2357;Ефремова 149 утечка из-под земли д=100, без ХВС Ефремова 149.
2358;спуск Ст.Разина 17 утечка из колодца д=100, без ХВС Спуск Халтурина, пер. Кузнецова, пер. Новый, спуск Ст.Разина.
2359;Отрадная 70б утечка из-под земли д=100, без ХВС Отрадная 70б.
2360;Ульяновск г, Созидателей пр-кт, д. 74, 82, 80
2361;"12 сентября 111 утечка из-под земли д=50, без ХВС Ленина 1-35, 2-66, Назарьева, Шевченко, Ульяновская, Свияжная, Наб. р. Свияги, Наб. р. Симбирки, Воробьева 1-9, 12 сентября 99-111."
2362;Ульяновск г, Набережная реки Свияги ул, д. 63, 75, 60, 84, 88, 82, 67, 66, 74, 70, 0, 86, 94, 64, 77, 76, 80, 71, 58, 69, 68, 92, 56, 62, 78 Ульяновск г, Южная ул, д. 35, 69, 81, 40, 29, 65, 68, 31, 63, 67, 87, 89, 42, 66, 70, 36, 54, 62, 64, 33, 51, 41, 79, 56, 82, 85, 46, 55, 71, 97, 34, 58, 43, 83, 38, 74, 50, 73, 47, 91, 52, 39, 77, 99, 80, 93, 101, 78, 59, 72, 75, 76, 95, 48 Ульяновск г, Суворова пер, д. 25, 23, 4 Ульяновск г, Водопроводный пер, д. 20, 29, 31, 27, 21 Ульяновск г, Широкий пер, д. 0 Ульяновск г, Транспортная ул, д. 68
2363;Ульяновск г, Автозаводская ул, д. 57, 0, 59, 61 Ульяновск г, Октябрьский пер, д. 12, 14 Ульяновск г, Западный б-р, д. 30, 32, 36, 28
2364;Ульяновск г, Ефремова ул, д. 0, 145 Ульяновск г, Шигаева ул, д. 0, 17, 24, 18, 19 Ульяновск г, Отрадная ул, д. 47
2365;из в/к Д=100, без ХВС Пионерская 10,13,14,15,15а,16
2366;"из п/з Д=200 , без ХВС Хрустальная 45,43а,41,39,39а; Варейкиса 36-48,39а"
2367;"из в/к Д=250, без ХВС пр. Гая 2-30; Локомотивная 21-47(неч.); пер. Швера, 1,2 пер. Винновский"
2368;"ремонт узла Д=50, без ХВС Шевченко, Назарьева, Наб. р. Свияги, Ленина 1-29; 2-66; Л. Толстого 1-20"
2369;Ульяновск г, Московское ш, д. 1Ж корп.1,2
2370;Ульяновск г, Созидателей пр-кт, д. 82, 23, 74, 80
2371;Замена участка трубы Д=100, без ХВС Сп. Ст. Разина, пер. Новый , Лодочная станция, Лен.горки
2372;из п/з Д=100, без ХВС с. Отрада
2373;из в/к Д=100, без ХВС Шолмова 9(13,14 подъезд)
2374;Ульяновск г, Станкостроителей ул, д. 2 Ульяновск г, Московское ш, д. 28, 7 Ульяновск г, Промышленная ул, д. 1
2375;"1 пер. Ватутина 55 утечка из колодца д=100, без ХВС 1 пер. Ватутина 56-66, 55-65."
2376;из п/з Д=150.без воды ул Карюкина 13.15.21. ул Радищева 8-18
2377;Ульяновск г, 50-летия ВЛКСМ пр-кт, д. 24,  Ульяновск г, Полбина проезд, д. 22
2378;Ульяновск г, Хваткова ул, д. 18, 1 Ульяновск г, УКСМ ул, д. 13, 9, 11, 10 Ульяновск г, Кленок снт снт, д. 51, 52
2379;Ульяновск г, Камышинская ул, д. 8, 14, 27, 12, 21, 10, 25
2380;Ульяновск г, Камышинская ул, д. 8, 14, 27, 12, 21, 10, 25
2381;Ульяновск г, Гончарова ул, д. 40
2382;ул.Локомотивная,154
2383;Ульяновск г, Корюкина ул, д. 24, 12, 15, 31-33, 6, 17 Ульяновск г, Красногвардейская ул, д. 3, 14, 18, 21, 2 В, 17/А, 6, 17, 5, 21/А, 4, 20, 21кор.1, 22, 36, 1, 6пом 1, 2, 26, 8, 10/а, 9, 18А, 24, 7 Ульяновск г, Ленина ул, д. 69, 89, 79к.13, 73, 75А, 65 Ульяновск г, Бебеля ул, д. 17к. 2, 59, 37, 17к. 1, 45А, 30, 61, 17к,1, 63, 48, 49/31, 45, 57, 17к.2, 33, 46, 17кор. 2, 19, 21, 30А, 35, 38, 47А, 63/10, 17корп 2, 42, 17к.1, 19-21, 44, 55 Ульяновск г, Мира 1-й пер, д. 8, 28А Ульяновск г, Гончарова ул, д. 311, 34А, 30, 35у дома, 30.1, 33/2, 27, 30Г, 24к1, 35, 40А, 31, 31/1, 37 Ульяновск г, Красноармейская ул, д. 17, 13, 7, 0, 17/13, 1, 13корпус 2, 1713, 1А, 6, 22/15, 3, 9/А, 15/10, 18, 2, 20/12, 2012, 14, 23, 19, 13к.2, 4, 15/39, 9, 13корп.2, 13кор.2, 5/39 Ульяновск г, Радищева ул, д. 2731, 3к.1, 25, 30А, 3, 26, 16, 26А, 31, 14, 18, 3корпус 1, 5, 1, 3 корп.1, 3корпус1 кв.32, 30, 0, 12 Ульяновск г, Мира ул, д. 11пом.1-8, 31, 17/а, 11пом.10-12, 24, 28, 41, 11, 30, 30/А, 43, 2/А, 37, 6, 17А
2384;из п/з Д-89ст. Без хвс Ватутина  28,30
2385;Рябикова - Отрадная - замена затворов Д-500 Без хвс Ближняя Вырыпаевка, Рябикова 80,100,104, Отрадная 50, На пониж. давл. : Рябикова - Камышинская-Ефремова - Шигаева
2386;Ульяновск г, Минина ул, д. 25, 17, 27, 23, 21 Ульяновск г, Пожарского ул, д. 25, 27
2387;Обл. б-ца - замена  2 х з-к Д-200. Без хвс Кирова 2 к.1, 6, 6 ст.1,6 к.2, 25,37, терапевт. отд. , поликлиника, лаборатория. Доп. закрыли :дома в гран. улиц : 12 Сентября- К.Либкнехта- Ж. Дивизии- 3 Интернационала
2388;Красноармейская 1а- утечка внутри . Без хвс Красногвардейская , Красноармейская 1-51
2389;Стасова 11 утечка из-под земли д=100, без ХВС Ефремова 5а, Стасова 11, Доватора 12.
2390;Стасова 11 утечка из-под земли д=100, без ХВС Ефремова 5а, Стасова 11, Доватора 12.
2391;Отрадная 79 корп. 3 утечка из-под земли д=300, без ХВС Отрадная 79 корп. 3
2392;Б. Ключ Гагарина 39 утечка из-под земли д=100, без ХВС Б. Ключ Гагарина, Геологов 1-6, Нефтеразведчиков 15.
2393;"Ульяновск г, Машзавода им.""Володарского""  с/т, д. 6, 108, 2, 96, 0 Ульяновск г, Рабочий 1-й пер, д. 3, 7 Ульяновск г, Рабочая ул, д. 1, 4 Ульяновск г, Шоферов ул, д. 9, 7, 0, 5"
2394;Пригородный п, Школьная ул, д. 2 Пригородный п, Луговая ул, д. 17, 9, 5, 12, 6, 1, 13, 14, 10, 7, 3, 8, 11, 15 Пригородный п, Тепличная ул, д. 3, 1, 2, 5 Пригородный п, Фасадная ул, д. 27, 13, 21, 18, 33, 12, 20, 31, 19, 11, 17, 15, 10, 9, 23, 29, 16 Пригородный п,   , д. 0 Пригородный п, Набережный пер, д. 11, 5 Пригородный п, Зеленая ул, д. 3 Пригородный п, Молодежная ул, д. 13, 1
2395;Красноармейская 1а замена задвижки д=100, без хвс Красногвардейская 1-30, Красноармейская 1-164.
2396;"из п/з Д=200, без ХВС Бакинская 42-54; 51-65"
2397;утечка из камеры Д=300, без ХВС Аблукова 43,45,47
